Job_ID,Mechanic_ID,Service_Type,Revenue,Time_Logged,Parts_Cost,Status
JOB-00353,MCH-020,Transmission Check,773.32,4/16/2026,336.17,Completed
JOB-00354,MCH-039,Brake Pad Replacement,1137.51,29/03/2026,98.21,Completed
JOB-00355,MCH-027,Transmission Check,503.92,21/03/2026,53.87,Completed
JOB-00356,MCH-044,Brake Pad Replacement,617.63,7/4/2026,328.36,Completed
JOB-00357,MCH-039,Brake Pad Replacement,853.02,4/14/2026,32.73,Completed
JOB-00358,MCH-007,Transmission Check,443.67,16/03/2026,301.17,Completed
JOB-00359,MCH-033,Transmission Check,1049.19,11/4/2026,471.31,Completed
JOB-00360,MCH-029,Transmission Check,1023.11,4/9/2026,296.23,Completed
JOB-00361,MCH-010,Transmission Check,825.43,4/7/2026,206.32,Completed
JOB-00362,MCH-010,Oil Change,667.46,3/26/2026,,Pending Parts
JOB-00363,MCH-012,Brake Pad Replacement,1181.05,8/4/2026,,In Progress
JOB-00364,MCH-003,Full Service,857.74,31/03/2026,,Pending Parts
JOB-00365,MCH-003,Brake Pad Replacement,789.71,4/4/2026,471.9,Completed
JOB-00366,MCH-013,Oil Change,1058.34,3/24/2026,,Completed
JOB-00367,MCH-045,Brake Pad Replacement,688.24,4/22/2026,481.37,Pending Parts
JOB-00368,MCH-031,Oil Change,329.36,23/03/2026,454.57,Completed
JOB-00369,MCH-027,Brake Pad Replacement,208.44,6/4/2026,,Completed
JOB-00370,MCH-006,Oil Change,591.69,3/29/2026,53.29,Completed
JOB-00371,MCH-027,Full Service,643,3/21/2026,68.37,Completed
JOB-00372,MCH-035,Full Service,1001.85,15/04/2026,28.75,Completed
JOB-05666,MCH-047,Full Service,210.4,14/04/2026,65.33,Pending Parts
JOB-00374,MCH-009,Full Service,833.41,3/4/2026,347.84,Completed
JOB-00375,MCH-006,Oil Change,399.75,14/04/2026,,Completed
JOB-00376,MCH-006,Brake Pad Replacement,1129.88,3/31/2026,173.11,Completed
JOB-00377,MCH-040,Full Service,590.98,4/10/2026,425.54,Pending Parts
JOB-00378,MCH-026,Full Service,765.76,4/10/2026,31.17,In Progress
JOB-00379,MCH-043,Brake Pad Replacement,797.62,4/15/2026,410.94,Completed
JOB-00380,MCH-019,Brake Pad Replacement,154.66,3/4/2026,155.29,Completed
JOB-00381,MCH-016,Transmission Check,1030.02,3/11/2026,76.72,Completed
JOB-00382,MCH-041,Brake Pad Replacement,238.87,18/03/2026,354.43,Completed
JOB-00383,MCH-023,Brake Pad Replacement,507.03,16/03/2026,,Completed
JOB-00384,MCH-011,Brake Pad Replacement,823.45,20/04/2026,441.19,In Progress
JOB-00385,MCH-016,Transmission Check,113.5,4/8/2026,372.83,Completed
JOB-00386,MCH-029,Brake Pad Replacement,717.49,6/4/2026,405.67,Completed
JOB-00387,MCH-038,Oil Change,521.4,3/14/2026,155.38,Completed
JOB-00388,MCH-049,Full Service,123.43,6/4/2026,105.17,Completed
JOB-00389,MCH-048,Oil Change,885.35,12/3/2026,380.3,Completed
JOB-00390,MCH-020,Transmission Check,626.53,22/04/2026,407.28,Completed
JOB-00391,MCH-021,Transmission Check,398.96,4/4/2026,,In Progress
JOB-00392,MCH-028,Transmission Check,146.98,6/4/2026,218.06,Pending Parts
JOB-00393,MCH-033,Transmission Check,679.6,3/17/2026,198.57,Completed
JOB-11615,MCH-040,Transmission Check,401.86,3/23/2026,392.68,Completed
JOB-00395,MCH-026,Full Service,1138.69,3/21/2026,183.59,Completed
JOB-00396,MCH-010,Brake Pad Replacement,730.24,4/6/2026,466.76,Completed
JOB-00397,MCH-034,Oil Change,377.82,23/03/2026,432.04,Completed
JOB-00398,MCH-009,Oil Change,657.91,29/03/2026,225.92,Pending Parts
JOB-00399,MCH-036,Brake Pad Replacement,670.42,3/11/2026,380.42,Completed
JOB-00400,MCH-011,Transmission Check,885.78,3/13/2026,382.18,Pending Parts
JOB-00401,MCH-010,Brake Pad Replacement,1087.53,3/11/2026,69.5,Completed
JOB-00402,MCH-046,Transmission Check,1156.98,27/03/2026,453.23,Completed
JOB-00403,MCH-007,Full Service,875.57,4/21/2026,262.52,Completed
JOB-00404,MCH-038,Oil Change,677.8,20/03/2026,416.7,Completed
JOB-00405,MCH-016,Oil Change,308.67,22/04/2026,173.62,Completed
JOB-00406,MCH-026,Full Service,513.48,16/03/2026,449.85,Completed
JOB-00407,MCH-032,Full Service,612.11,12/4/2026,206.82,Completed
JOB-00408,MCH-031,Transmission Check,197.63,28/03/2026,25.2,Completed
JOB-00409,MCH-032,Brake Pad Replacement,344.86,3/27/2026,454.58,Completed
JOB-00410,MCH-045,Transmission Check,1182.12,3/27/2026,63.82,Completed
JOB-00411,MCH-012,Transmission Check,920.19,20/03/2026,173.27,Pending Parts
JOB-00412,MCH-027,Oil Change,604.31,14/03/2026,476.03,Completed
JOB-00413,MCH-022,Transmission Check,309.94,9/4/2026,476.29,Completed
JOB-00414,MCH-015,Brake Pad Replacement,709.46,17/03/2026,295.25,In Progress
JOB-00415,MCH-008,Transmission Check,316.66,3/25/2026,323.28,Completed
JOB-00416,MCH-004,Oil Change,272.08,10/4/2026,235.25,In Progress
JOB-00417,MCH-008,Brake Pad Replacement,157.82,6/4/2026,160.74,Completed
JOB-00418,MCH-023,Brake Pad Replacement,447.73,4/4/2026,177.76,Completed
JOB-00419,MCH-016,Oil Change,672.98,3/13/2026,342.81,Completed
JOB-00420,MCH-048,Oil Change,233.23,3/19/2026,381.14,Completed
JOB-00421,MCH-034,Transmission Check,280.5,21/04/2026,399.96,In Progress
JOB-00422,MCH-022,Oil Change,499.81,15/03/2026,399.02,Completed
JOB-00423,MCH-049,Full Service,612.96,3/25/2026,63.78,Completed
JOB-00424,MCH-023,Oil Change,926.63,10/4/2026,257.32,Completed
JOB-00425,MCH-005,Full Service,701.62,17/04/2026,47.63,Pending Parts
JOB-00426,MCH-037,Oil Change,760.36,4/10/2026,283.77,Pending Parts
JOB-00427,MCH-044,Full Service,850.64,4/12/2026,231.93,Completed
JOB-00428,MCH-007,Full Service,568.63,19/04/2026,,Completed
JOB-00429,MCH-037,Oil Change,444.6,15/04/2026,188.44,Completed
JOB-00430,MCH-026,Brake Pad Replacement,970.48,9/4/2026,76.19,In Progress
JOB-00431,MCH-028,Brake Pad Replacement,1002.57,4/4/2026,88.64,Completed
JOB-00432,MCH-004,Full Service,227.08,21/04/2026,385.53,Pending Parts
JOB-00433,MCH-049,Brake Pad Replacement,1146.37,12/4/2026,316.74,Completed
JOB-00434,MCH-032,Oil Change,1119.41,13/04/2026,68.54,Completed
JOB-00435,MCH-038,Full Service,1051.51,4/20/2026,60.37,Completed
JOB-00436,MCH-046,Transmission Check,536.06,3/14/2026,,Completed
JOB-00437,MCH-009,Full Service,1018.51,4/21/2026,54.93,Completed
JOB-00438,MCH-036,Transmission Check,772.27,4/4/2026,,Completed
JOB-00439,MCH-026,Transmission Check,286.2,26/03/2026,359,Completed
JOB-00440,MCH-011,Full Service,941.12,5/4/2026,,Completed
JOB-00441,MCH-020,Transmission Check,517.01,12/4/2026,60.72,Completed
JOB-00442,MCH-048,Brake Pad Replacement,385.99,19/03/2026,493.59,Completed
JOB-00443,MCH-048,Transmission Check,1060.04,19/03/2026,199.65,In Progress
JOB-00444,MCH-048,Brake Pad Replacement,1041.62,29/03/2026,197.91,Completed
JOB-00445,MCH-038,Full Service,1044.03,4/12/2026,410.14,Completed
JOB-00446,MCH-015,Transmission Check,1038.45,13/03/2026,474.68,Completed
JOB-00447,MCH-035,Transmission Check,687.36,10/4/2026,493.28,In Progress
JOB-00448,MCH-009,Brake Pad Replacement,759.46,22/04/2026,381.62,Completed
JOB-00449,MCH-033,Brake Pad Replacement,1141.2,4/5/2026,200.6,Pending Parts
JOB-00450,MCH-011,Full Service,198.74,12/3/2026,60.08,Completed
JOB-00451,MCH-022,Full Service,977.2,2/4/2026,393.03,Completed
JOB-00452,MCH-006,Transmission Check,655.21,4/18/2026,288.03,Completed
JOB-00453,MCH-037,Oil Change,1175.17,22/03/2026,223.63,Completed
JOB-00454,MCH-021,Transmission Check,785.11,3/30/2026,455.05,Completed
JOB-00455,MCH-012,Transmission Check,236.93,22/03/2026,73.37,Completed
JOB-00456,MCH-007,Full Service,987.81,3/24/2026,256.46,Completed
JOB-00457,MCH-002,Full Service,823.57,4/17/2026,25.45,Completed
JOB-00458,MCH-039,Transmission Check,221.27,3/14/2026,,Pending Parts
JOB-00459,MCH-041,Brake Pad Replacement,60.34,17/03/2026,47.03,Completed
JOB-00460,MCH-024,Full Service,675.19,3/25/2026,77.03,Pending Parts
JOB-00461,MCH-026,Transmission Check,327.71,4/3/2026,76.41,Completed
JOB-00462,MCH-025,Oil Change,1047.33,14/04/2026,331.62,Completed
JOB-00463,MCH-020,Transmission Check,338.57,21/03/2026,378.1,Completed
JOB-00464,MCH-040,Oil Change,812.28,4/4/2026,300.02,Completed
JOB-00465,MCH-041,Oil Change,446.9,28/03/2026,481.84,In Progress
JOB-00466,MCH-042,Oil Change,452.87,3/17/2026,199.94,Completed
JOB-00467,MCH-044,Transmission Check,259.09,14/03/2026,157.14,Completed
JOB-00468,MCH-002,Full Service,628.13,18/04/2026,436.93,Completed
JOB-00469,MCH-042,Brake Pad Replacement,716.16,4/2/2026,127.33,Completed
JOB-00470,MCH-035,Brake Pad Replacement,718.17,4/7/2026,482.35,Completed
JOB-00471,MCH-033,Transmission Check,1035.1,12/3/2026,,Completed
JOB-00472,MCH-017,Transmission Check,800.2,4/11/2026,485.54,Completed
JOB-00473,MCH-022,Oil Change,901.27,11/3/2026,40.72,Completed
JOB-00474,MCH-001,Full Service,421.97,3/31/2026,,Completed
JOB-00475,MCH-037,Transmission Check,533.79,4/9/2026,273.3,Completed
JOB-00476,MCH-030,Brake Pad Replacement,71.04,3/17/2026,,Pending Parts
JOB-00477,MCH-046,Transmission Check,140.98,11/3/2026,55.42,Completed
JOB-00478,MCH-006,Full Service,492.89,19/04/2026,285.85,Completed
JOB-00479,MCH-041,Full Service,291.19,16/03/2026,485.27,Completed
JOB-00480,MCH-014,Transmission Check,984.9,28/03/2026,271.09,Completed
JOB-00481,MCH-036,Transmission Check,827.96,19/04/2026,322.11,Pending Parts
JOB-00482,MCH-033,Full Service,1165.85,16/04/2026,353.96,Completed
JOB-00483,MCH-038,Full Service,1070.09,4/5/2026,238.18,Completed
JOB-00484,MCH-039,Oil Change,1174.31,19/04/2026,321.23,Completed
JOB-00485,MCH-006,Transmission Check,470.07,17/03/2026,300.47,Completed
JOB-00486,MCH-026,Transmission Check,607.03,3/27/2026,452.56,Completed
JOB-00487,MCH-024,Transmission Check,478.52,4/13/2026,41.81,Completed
JOB-00488,MCH-033,Brake Pad Replacement,1158.95,3/18/2026,,Pending Parts
JOB-00489,MCH-008,Oil Change,513.11,11/4/2026,476.2,Completed
JOB-00490,MCH-044,Full Service,184.28,27/03/2026,447.33,Completed
JOB-00491,MCH-043,Oil Change,338.09,5/4/2026,238.72,Completed
JOB-00492,MCH-034,Brake Pad Replacement,538.54,1/4/2026,317.66,Completed
JOB-00493,MCH-034,Oil Change,743.44,3/28/2026,153.14,Pending Parts
JOB-00494,MCH-024,Brake Pad Replacement,760.8,4/20/2026,110.3,In Progress
JOB-00495,MCH-002,Oil Change,922.6,19/03/2026,242.58,Completed
JOB-00496,MCH-008,Oil Change,795.05,3/26/2026,189.61,Completed
JOB-00497,MCH-025,Oil Change,615.26,15/04/2026,300.15,Completed
JOB-00498,MCH-030,Transmission Check,84.7,22/04/2026,,Completed
JOB-00499,MCH-032,Full Service,849.28,18/03/2026,,Completed
JOB-00500,MCH-030,Oil Change,148.28,14/03/2026,493.38,Completed
JOB-00501,MCH-007,Transmission Check,589.13,3/12/2026,355.12,In Progress
JOB-00502,MCH-048,Transmission Check,1080.86,16/04/2026,277.33,Completed
JOB-00503,MCH-024,Transmission Check,736.41,6/4/2026,168.57,Completed
JOB-00504,MCH-009,Brake Pad Replacement,278.81,15/04/2026,410.62,In Progress
JOB-11767,MCH-016,Oil Change,979.15,13/03/2026,348.67,In Progress
JOB-00506,MCH-002,Full Service,395.47,4/22/2026,98.06,Pending Parts
JOB-00507,MCH-035,Oil Change,713.86,14/04/2026,457.25,Completed
JOB-00508,MCH-034,Oil Change,781.23,11/3/2026,414.82,Completed
JOB-00509,MCH-022,Full Service,890.79,3/29/2026,475.9,Completed
JOB-00510,MCH-019,Transmission Check,124.73,16/03/2026,368.35,Completed
JOB-00511,MCH-049,Oil Change,1032.41,12/3/2026,314.44,In Progress
JOB-00512,MCH-021,Transmission Check,180.93,17/04/2026,220.76,Completed
JOB-00513,MCH-012,Transmission Check,158.71,3/15/2026,467.71,Completed
JOB-00514,MCH-011,Transmission Check,575.42,3/15/2026,435.71,Completed
JOB-00515,MCH-019,Full Service,478.01,3/4/2026,41.7,Completed
JOB-00516,MCH-006,Transmission Check,112.81,25/03/2026,,Completed
JOB-00517,MCH-042,Oil Change,240.9,3/17/2026,,Completed
JOB-00518,MCH-014,Transmission Check,555.1,3/30/2026,409.07,Completed
JOB-00519,MCH-033,Brake Pad Replacement,1003.43,4/11/2026,493.89,Completed
JOB-00520,MCH-047,Brake Pad Replacement,189.5,4/11/2026,92.2,Completed
JOB-00521,MCH-038,Brake Pad Replacement,170.21,3/15/2026,,Completed
JOB-00522,MCH-013,Transmission Check,975.55,26/03/2026,202.83,Completed
JOB-00523,MCH-026,Oil Change,616.16,1/4/2026,485.56,Completed
JOB-00524,MCH-014,Oil Change,464.29,30/03/2026,424.22,Completed
JOB-00525,MCH-045,Transmission Check,580.56,26/03/2026,422.4,Completed
JOB-00526,MCH-024,Transmission Check,522.47,12/3/2026,,Completed
JOB-00527,MCH-048,Full Service,949.18,17/03/2026,219.11,Completed
JOB-00528,MCH-001,Transmission Check,60.73,3/18/2026,151.24,Completed
JOB-00529,MCH-046,Brake Pad Replacement,548.13,18/03/2026,47.06,Pending Parts
JOB-00530,MCH-045,Full Service,232.68,16/03/2026,435.07,Completed
JOB-00531,MCH-030,Full Service,404.53,3/12/2026,,Completed
JOB-00532,MCH-010,Transmission Check,179,3/25/2026,499.86,Completed
JOB-00533,MCH-010,Transmission Check,541.04,15/04/2026,498.39,Completed
JOB-00534,MCH-028,Full Service,789.79,17/04/2026,,Completed
JOB-00535,MCH-004,Full Service,810.83,4/10/2026,389.11,Completed
JOB-00536,MCH-014,Full Service,966.26,3/20/2026,473.49,Completed
JOB-00537,MCH-012,Full Service,987.26,3/24/2026,427.83,Completed
JOB-00538,MCH-038,Full Service,737.39,23/03/2026,138.73,Completed
JOB-00539,MCH-047,Oil Change,456.12,3/27/2026,236.26,Pending Parts
JOB-00540,MCH-037,Full Service,109.01,7/4/2026,82,Completed
JOB-00541,MCH-010,Full Service,91.25,14/03/2026,477.94,Completed
JOB-00542,MCH-041,Oil Change,180.25,4/6/2026,310.96,Completed
JOB-00543,MCH-027,Brake Pad Replacement,1181.41,22/04/2026,,Completed
JOB-00544,MCH-042,Brake Pad Replacement,953.87,3/13/2026,342.42,Completed
JOB-00545,MCH-012,Brake Pad Replacement,515.6,20/03/2026,316.7,Completed
JOB-00546,MCH-022,Brake Pad Replacement,586.13,17/04/2026,191.92,Completed
JOB-00547,MCH-004,Transmission Check,897.99,4/18/2026,74.51,Pending Parts
JOB-00548,MCH-029,Transmission Check,641.56,7/4/2026,342.36,Pending Parts
JOB-00549,MCH-036,Full Service,464.48,4/2/2026,,In Progress
JOB-00550,MCH-045,Full Service,451.99,3/31/2026,390.71,Completed
JOB-00551,MCH-014,Brake Pad Replacement,291.09,4/22/2026,269.68,Completed
JOB-00552,MCH-012,Brake Pad Replacement,1068.45,4/20/2026,429.05,Pending Parts
JOB-00553,MCH-045,Oil Change,526.28,4/17/2026,,Completed
JOB-00554,MCH-020,Oil Change,915.22,4/6/2026,,Completed
JOB-00555,MCH-045,Oil Change,709.83,28/03/2026,440.79,Completed
JOB-00556,MCH-023,Brake Pad Replacement,917.21,6/4/2026,213.67,Completed
JOB-00557,MCH-022,Oil Change,419.05,3/28/2026,84.33,Completed
JOB-00558,MCH-034,Full Service,914.81,17/04/2026,33.82,Completed
JOB-00559,MCH-021,Brake Pad Replacement,958.46,24/03/2026,382.47,Completed
JOB-00560,MCH-009,Transmission Check,169.92,10/4/2026,317.75,Completed
JOB-00561,MCH-010,Brake Pad Replacement,155.18,13/03/2026,357.96,Completed
JOB-00562,MCH-049,Transmission Check,1183.32,4/1/2026,122.22,Completed
JOB-00563,MCH-010,Transmission Check,185.65,4/17/2026,85.46,Completed
JOB-08312,MCH-045,Brake Pad Replacement,837.57,4/18/2026,26.98,Completed
JOB-00565,MCH-030,Oil Change,909.99,4/22/2026,188.28,Completed
JOB-00566,MCH-033,Full Service,123.04,22/03/2026,303.16,In Progress
JOB-00567,MCH-002,Brake Pad Replacement,908.49,28/03/2026,208.28,Pending Parts
JOB-00568,MCH-049,Oil Change,532.44,3/15/2026,229.99,Completed
JOB-00569,MCH-032,Transmission Check,365.88,27/03/2026,454,Completed
JOB-00570,MCH-045,Transmission Check,815.13,3/29/2026,187.16,Completed
JOB-00571,MCH-017,Transmission Check,1008.09,9/4/2026,266.71,Completed
JOB-00572,MCH-028,Transmission Check,708.71,3/30/2026,396.15,Completed
JOB-00573,MCH-045,Brake Pad Replacement,1051.22,3/25/2026,210.34,Completed
JOB-00574,MCH-017,Full Service,75.71,6/4/2026,318.6,Completed
JOB-10858,MCH-014,Transmission Check,899.4,4/14/2026,433.93,Pending Parts
JOB-00576,MCH-010,Oil Change,244.81,18/03/2026,475.77,Completed
JOB-00577,MCH-034,Oil Change,378.99,2/4/2026,90.6,Completed
JOB-00578,MCH-014,Full Service,708.09,21/03/2026,464.76,Completed
JOB-00579,MCH-017,Full Service,365.61,13/04/2026,256.22,Completed
JOB-00580,MCH-037,Full Service,243.38,16/03/2026,143.96,Completed
JOB-00581,MCH-022,Transmission Check,1068.32,16/03/2026,240.39,Completed
JOB-00582,MCH-018,Brake Pad Replacement,1092.73,19/04/2026,490.42,Completed
JOB-00583,MCH-035,Transmission Check,91.83,4/10/2026,256.46,Completed
JOB-00584,MCH-048,Transmission Check,625.14,13/04/2026,177.8,Completed
JOB-00585,MCH-018,Oil Change,284.23,3/15/2026,,Completed
JOB-00586,MCH-030,Brake Pad Replacement,1042.92,4/13/2026,135.27,Completed
JOB-00587,MCH-037,Brake Pad Replacement,581.9,23/03/2026,56.41,Completed
JOB-00588,MCH-040,Oil Change,600.23,4/8/2026,81.86,Completed
JOB-00589,MCH-006,Oil Change,771.59,23/03/2026,,Completed
JOB-00590,MCH-015,Oil Change,113.97,4/17/2026,,Completed
JOB-00591,MCH-035,Full Service,196.39,21/04/2026,86.64,Completed
JOB-00592,MCH-026,Brake Pad Replacement,623.14,4/11/2026,327.62,Pending Parts
JOB-00593,MCH-041,Oil Change,1161.71,26/03/2026,107.3,Completed
JOB-00594,MCH-027,Oil Change,1020.15,4/6/2026,185.92,Completed
JOB-00595,MCH-030,Oil Change,1072.77,3/29/2026,,Completed
JOB-00596,MCH-011,Transmission Check,207.73,3/22/2026,247.5,Completed
JOB-01214,MCH-024,Brake Pad Replacement,1152.42,26/03/2026,,Completed
JOB-00598,MCH-014,Brake Pad Replacement,889.49,30/03/2026,102.71,Completed
JOB-00599,MCH-023,Full Service,424.54,3/22/2026,112.3,Completed
JOB-00600,MCH-009,Transmission Check,1044.14,29/03/2026,39.62,Completed
JOB-12905,MCH-042,Brake Pad Replacement,909.41,17/03/2026,101.09,Completed
JOB-00602,MCH-047,Full Service,896.99,4/12/2026,153.72,Pending Parts
JOB-00603,MCH-018,Full Service,894.81,4/9/2026,104.97,Completed
JOB-00604,MCH-039,Oil Change,970.98,4/9/2026,62.58,Completed
JOB-00605,MCH-019,Full Service,1140.81,19/04/2026,77.91,Completed
JOB-00606,MCH-005,Full Service,207.4,3/15/2026,241.17,Completed
JOB-00607,MCH-018,Transmission Check,1199.45,4/2/2026,119.04,Completed
JOB-00608,MCH-033,Oil Change,1053.19,7/4/2026,194.85,In Progress
JOB-00609,MCH-044,Oil Change,557.87,4/6/2026,261.64,Completed
JOB-00610,MCH-038,Oil Change,231.05,3/11/2026,351.39,Completed
JOB-00611,MCH-013,Full Service,571.86,20/03/2026,38.87,In Progress
JOB-00612,MCH-049,Oil Change,945.4,19/03/2026,403.72,Completed
JOB-00613,MCH-009,Brake Pad Replacement,742.82,17/04/2026,321.39,Completed
JOB-00614,MCH-026,Transmission Check,371.48,30/03/2026,59.24,Completed
JOB-00615,MCH-001,Transmission Check,517.81,4/5/2026,439.32,Completed
JOB-00616,MCH-012,Full Service,1147.44,2/4/2026,462.02,In Progress
JOB-00617,MCH-024,Oil Change,974.39,4/8/2026,49.32,Completed
JOB-00618,MCH-001,Transmission Check,192.68,31/03/2026,152.9,In Progress
JOB-00619,MCH-004,Full Service,677.2,27/03/2026,406.98,Completed
JOB-00620,MCH-007,Full Service,1120.63,4/6/2026,379.16,Completed
JOB-00621,MCH-028,Transmission Check,89.46,4/10/2026,108.57,Completed
JOB-00622,MCH-037,Oil Change,98.93,3/22/2026,120.49,Completed
JOB-00623,MCH-005,Oil Change,874.24,3/4/2026,197.83,Completed
JOB-00624,MCH-039,Brake Pad Replacement,711.88,1/4/2026,252.57,Pending Parts
JOB-00625,MCH-032,Brake Pad Replacement,102.9,4/21/2026,316.76,Completed
JOB-00626,MCH-049,Oil Change,1195.42,3/12/2026,197.08,Completed
JOB-00627,MCH-031,Brake Pad Replacement,717.11,4/4/2026,242.02,In Progress
JOB-00628,MCH-044,Brake Pad Replacement,615.72,3/22/2026,378.79,Completed
JOB-00629,MCH-015,Transmission Check,564.85,4/4/2026,37.61,Completed
JOB-00630,MCH-003,Oil Change,855.79,4/18/2026,,Completed
JOB-00631,MCH-049,Transmission Check,577.11,12/4/2026,362.41,Pending Parts
JOB-00632,MCH-046,Transmission Check,807.94,4/18/2026,449.7,Completed
JOB-00633,MCH-047,Full Service,611.58,6/4/2026,265.61,Completed
JOB-00634,MCH-047,Oil Change,752.33,12/3/2026,275.41,Completed
JOB-00635,MCH-015,Transmission Check,975.96,4/4/2026,71.44,Completed
JOB-00636,MCH-043,Brake Pad Replacement,989.74,4/12/2026,,In Progress
JOB-00637,MCH-018,Full Service,1026.41,12/4/2026,275.66,Completed
JOB-00638,MCH-021,Brake Pad Replacement,283.42,4/10/2026,,Completed
JOB-00639,MCH-010,Full Service,120.29,4/8/2026,149.24,Completed
JOB-00640,MCH-021,Brake Pad Replacement,1011.56,3/23/2026,201.1,Completed
JOB-00641,MCH-026,Brake Pad Replacement,98.64,3/18/2026,29.63,Completed
JOB-00642,MCH-041,Brake Pad Replacement,295.51,4/11/2026,174.6,Pending Parts
JOB-00643,MCH-003,Transmission Check,655.13,4/11/2026,121.5,Completed
JOB-00644,MCH-001,Oil Change,1033.75,3/25/2026,177.2,Completed
JOB-00645,MCH-021,Full Service,1081.3,4/21/2026,77.49,Completed
JOB-00646,MCH-011,Transmission Check,772.26,4/6/2026,447.45,Completed
JOB-00647,MCH-016,Full Service,1161.77,3/17/2026,304.92,In Progress
JOB-00648,MCH-035,Transmission Check,889.43,4/18/2026,345.97,Completed
JOB-00649,MCH-021,Full Service,656.88,3/12/2026,398.8,Completed
JOB-00650,MCH-041,Full Service,204.53,4/22/2026,,Completed
JOB-00651,MCH-011,Brake Pad Replacement,543.1,4/7/2026,,Completed
JOB-00652,MCH-031,Full Service,995.69,2/4/2026,277.81,Completed
JOB-00653,MCH-049,Full Service,376.19,4/3/2026,301.68,Completed
JOB-00654,MCH-001,Brake Pad Replacement,715.01,8/4/2026,377.81,Completed
JOB-00655,MCH-041,Transmission Check,1180.95,5/4/2026,227.2,Completed
JOB-00656,MCH-032,Transmission Check,250.59,3/28/2026,81.24,Completed
JOB-00657,MCH-003,Oil Change,166.68,15/04/2026,156.21,Completed
JOB-00658,MCH-032,Oil Change,964.94,24/03/2026,194.28,Completed
JOB-00659,MCH-042,Oil Change,78.66,3/16/2026,330.04,Completed
JOB-00660,MCH-005,Oil Change,789.74,1/4/2026,293.97,Completed
JOB-00661,MCH-043,Full Service,436.11,25/03/2026,190.93,Completed
