Date,App_Name,Active_Users,Avg_Session_Duration,Feature_Click_Event,Drop_off_Rate,,,,
4/6/2026,Garage_App,59,174.9,View_Dashboard,0.77,,,,
3/27/2026,Garage_App,138,60.5,Financial_Tab_View,0.32,,,,
4/2/2026,GarageOps,1210,57.1,Financial_Tab_View,0.38,,,,
4/6/2026,GarageOps,1241,171.5,Payment_Submit,0.67,,,,
3/17/2026,Garage_App,736,187.7,Financial_Tab_View,0.41,,,,
3/14/2026,Garage Platform,151,71.9,Payment_Submit,0.71,,,,
4/16/2026,Zarkon Rental,912,71.4,Payment_Submit,0.4,,,,
3/31/2026,ZarkonApp,589,277.1,Payment_Submit,0.23,,,,
4/19/2026,GarageOps,388,258,Financial_Tab_View,0.21,,,,
3/18/2026,Garage Mgmt,1251,32.7,Add_Ticket,0.65,,,,
3/29/2026,Zarkon_App,1234,231.6,Payment_Submit,0.48,,,,
3/20/2026,Zarkon Rental,243,172.3,Financial_Tab_View,0.52,,,,
4/9/2026,GarageOps,686,204.2,Payment_Submit,0.51,,,,
4/5/2026,Zarkon_App,1063,40.7,Payment_Submit,0.48,,,,
4/19/2026,Zarkon_App,1300,148.1,Add_Ticket,0.12,,,,
3/14/2026,Zarkon_App,836,157.8,Payment_Submit,0.37,,,,
3/16/2026,Garage_App,1340,64.6,Financial_Tab_View,0.49,,,,
4/21/2026,ZarkonApp,1230,281,Financial_Tab_View,0.74,,,,
3/12/2026,Garage_App,667,33.2,Add_Ticket,0.29,,,,
3/21/2026,Garage Platform,1129,55.3,Financial_Tab_View,0.2,,,,
4/3/2026,Zarkon_App,822,183.6,View_Dashboard,0.48,,,,
3/17/2026,Garage Platform,931,31.2,Payment_Submit,0.32,,,,
3/28/2026,ZarkonApp,691,298.3,Payment_Submit,0.58,,,,
4/1/2026,Garage Mgmt,1364,38,Add_Ticket,0.51,,,,
3/13/2026,GarageOps,1464,200.3,Payment_Submit,0.52,,,,
4/14/2026,Garage Platform,587,127.6,View_Dashboard,0.5,,,,
4/22/2026,Garage Mgmt,633,60.4,Payment_Submit,0.78,,,,
4/14/2026,Zarkon_App,354,263.1,Payment_Submit,0.53,,,,
4/16/2026,Garage Platform,1005,177.4,Financial_Tab_View,0.47,,,,
3/28/2026,Garage Platform,519,211.2,View_Dashboard,0.12,,,,
4/21/2026,Zarkon Rental,550,242.3,Payment_Submit,0.18,,,,
4/8/2026,Garage Platform,1285,179.1,View_Dashboard,0.7,,,,
4/10/2026,GarageOps,461,98.1,View_Dashboard,0.77,,,,
4/15/2026,GarageOps,570,114.3,View_Dashboard,0.13,,,,
3/19/2026,Zarkon_App,1107,252.9,View_Dashboard,0.18,,,,
4/15/2026,Zarkon Rental,1326,242.3,Add_Ticket,0.7,,,,
3/27/2026,Garage Platform,1252,33.9,Add_Ticket,0.25,,,,
3/13/2026,GarageOps,456,186.3,View_Dashboard,0.14,,,,
4/4/2026,Garage_App,320,233.4,View_Dashboard,0.7,,,,
3/31/2026,ZarkonApp,491,57.2,View_Dashboard,0.64,,,,
4/7/2026,Garage_App,1213,195.6,Add_Ticket,0.54,,,,
3/23/2026,GarageOps,1269,155.9,Payment_Submit,0.16,,,,
4/7/2026,Zarkon_App,1066,88.8,View_Dashboard,0.54,,,,
4/19/2026,Zarkon_App,1249,202.2,View_Dashboard,0.24,,,,
4/22/2026,GarageOps,484,110.9,Payment_Submit,0.65,,,,
3/24/2026,Zarkon_App,437,84,Payment_Submit,0.57,,,,
3/19/2026,Garage_App,624,151.3,Add_Ticket,0.6,,,,
3/26/2026,Garage Mgmt,1147,192.4,View_Dashboard,0.41,,,,
4/6/2026,Zarkon Rental,366,146.8,Financial_Tab_View,0.37,,,,
4/14/2026,Garage Platform,793,275.8,View_Dashboard,0.3,,,,
3/21/2026,Garage Platform,834,273,Payment_Submit,0.76,,,,
3/28/2026,ZarkonApp,1380,129.7,View_Dashboard,0.18,,,,
4/1/2026,zarkon rentals,75,87.1,View_Dashboard,0.39,,,,
4/13/2026,Garage Platform,625,273.1,Payment_Submit,0.66,,,,
3/22/2026,ZarkonApp,921,142.5,Add_Ticket,0.52,,,,
4/12/2026,Zarkon_App,1295,113.9,View_Dashboard,0.74,,,,
4/7/2026,Garage Mgmt,1336,288.7,View_Dashboard,0.63,,,,
4/10/2026,Garage Platform,1438,163,Payment_Submit,0.46,,,,
3/15/2026,Garage Mgmt,905,266,View_Dashboard,0.68,,,,
3/25/2026,Zarkon_App,1076,32.5,Financial_Tab_View,0.74,,,,
3/30/2026,Garage_App,653,44.8,Add_Ticket,0.53,,,,
4/4/2026,GarageOps,210,159.3,Payment_Submit,0.26,,,,
4/13/2026,Zarkon_App,352,206.1,View_Dashboard,0.6,,,,
4/9/2026,zarkon rentals,189,159.4,Financial_Tab_View,0.16,,,,
3/30/2026,Zarkon_App,199,158,Add_Ticket,0.46,,,,
3/24/2026,zarkon rentals,1214,119.2,Payment_Submit,0.16,,,,
3/29/2026,Zarkon_App,790,153.2,Add_Ticket,0.13,,,,
3/14/2026,Garage Mgmt,951,255.1,Add_Ticket,0.29,,,,
4/22/2026,Zarkon_App,356,235.6,Payment_Submit,0.66,,,,
4/1/2026,GarageOps,605,92,Add_Ticket,0.58,,,,
3/23/2026,Zarkon_App,691,224.1,Financial_Tab_View,0.16,,,,
3/27/2026,zarkon rentals,210,214.7,Add_Ticket,0.36,,,,
3/23/2026,Garage Mgmt,235,66.1,Financial_Tab_View,0.63,,,,
4/1/2026,ZarkonApp,1205,263.1,Payment_Submit,0.34,,,,
3/16/2026,Garage Platform,480,46.2,Add_Ticket,0.76,,,,
4/21/2026,zarkon rentals,1298,31.3,View_Dashboard,0.79,,,,
4/18/2026,Garage Mgmt,544,247.5,Payment_Submit,0.12,,,,
4/2/2026,Garage_App,1129,205,Payment_Submit,0.42,,,,
3/16/2026,Garage Mgmt,884,81.3,Payment_Submit,0.47,,,,
4/3/2026,Garage Platform,1165,225.6,Payment_Submit,0.75,,,,
3/16/2026,ZarkonApp,635,267.4,View_Dashboard,0.38,,,,
4/12/2026,Garage_App,165,77.6,Financial_Tab_View,0.15,,,,
4/7/2026,zarkon rentals,66,120.4,Financial_Tab_View,0.35,,,,
3/30/2026,ZarkonApp,1265,251.8,View_Dashboard,0.45,,,,
3/31/2026,Garage Platform,553,235.8,View_Dashboard,0.24,,,,
4/5/2026,Garage Platform,324,193.7,Add_Ticket,0.38,,,,
4/11/2026,GarageOps,260,135.2,Financial_Tab_View,0.14,,,,
4/12/2026,Zarkon_App,907,142.2,Payment_Submit,0.76,,,,
3/13/2026,zarkon rentals,50,146.7,Payment_Submit,0.53,,,,
3/30/2026,Garage Mgmt,635,279.6,Financial_Tab_View,0.75,,,,
3/18/2026,zarkon rentals,362,171,View_Dashboard,0.63,,,,
4/18/2026,Zarkon Rental,840,167.9,Financial_Tab_View,0.45,,,,
3/11/2026,zarkon rentals,640,128.9,Payment_Submit,0.3,,,,
3/19/2026,zarkon rentals,421,202.5,View_Dashboard,0.51,,,,
3/27/2026,Garage Mgmt,471,179.5,View_Dashboard,0.43,,,,
4/6/2026,ZarkonApp,1221,206.7,View_Dashboard,0.11,,,,
4/18/2026,Garage Platform,1444,284.1,Add_Ticket,0.55,,,,
4/1/2026,Zarkon Rental,484,247.4,View_Dashboard,0.69,,,,
3/16/2026,Garage_App,1413,47,Financial_Tab_View,0.73,,,,
3/11/2026,GarageOps,1224,295.5,View_Dashboard,0.6,,,,
3/31/2026,zarkon rentals,400,95.9,Add_Ticket,0.42,,,,
4/22/2026,Garage_App,546,203.7,Payment_Submit,0.39,,,,
4/16/2026,ZarkonApp,642,197.6,Add_Ticket,0.41,,,,
3/12/2026,ZarkonApp,151,42.1,Financial_Tab_View,0.71,,,,
3/12/2026,ZarkonApp,863,296.4,Add_Ticket,0.46,,,,
3/11/2026,zarkon rentals,310,146.3,Add_Ticket,0.15,,,,
3/15/2026,Garage Platform,1493,248.9,Add_Ticket,0.43,,,,
3/24/2026,ZarkonApp,605,133.5,Financial_Tab_View,0.66,,,,
4/9/2026,Garage Mgmt,356,130.9,Financial_Tab_View,0.27,,,,
4/8/2026,Zarkon Rental,1160,209.7,Financial_Tab_View,0.6,,,,
4/1/2026,ZarkonApp,933,122.1,Payment_Submit,0.27,,,,
3/29/2026,zarkon rentals,465,146.1,Add_Ticket,0.56,,,,
4/3/2026,Garage Mgmt,163,158.3,View_Dashboard,0.46,,,,
3/23/2026,Zarkon_App,711,146.5,Payment_Submit,0.44,,,,
4/17/2026,Garage Platform,767,113.4,Financial_Tab_View,0.58,,,,
4/15/2026,GarageOps,981,244.3,Payment_Submit,0.44,,,,
4/7/2026,ZarkonApp,1276,246.6,Add_Ticket,0.58,,,,
3/14/2026,Garage Mgmt,1022,239.9,View_Dashboard,0.76,,,,
4/15/2026,Garage Mgmt,290,35.5,View_Dashboard,0.31,,,,
4/9/2026,Zarkon Rental,123,169.8,Financial_Tab_View,0.12,,,,
4/5/2026,ZarkonApp,918,248.2,Payment_Submit,0.48,,,,
3/25/2026,Garage Mgmt,443,31.8,View_Dashboard,0.3,,,,
3/28/2026,Garage Mgmt,795,94.3,View_Dashboard,0.47,,,,
4/21/2026,GarageOps,1148,172.8,Payment_Submit,0.54,,,,
3/17/2026,zarkon rentals,643,132.3,Add_Ticket,0.5,,,,
4/22/2026,Garage_App,279,242.7,Payment_Submit,0.55,,,,
3/15/2026,GarageOps,1129,179.7,Payment_Submit,0.37,,,,
4/20/2026,Garage_App,283,218.5,Add_Ticket,0.46,,,,
3/19/2026,Garage_App,684,38.1,Add_Ticket,0.43,,,,
3/11/2026,Garage Platform,562,66.9,Add_Ticket,0.27,,,,
3/30/2026,zarkon rentals,255,167.1,Payment_Submit,0.44,,,,
4/17/2026,Garage_App,1059,252.4,View_Dashboard,0.71,,,,
3/16/2026,ZarkonApp,463,48.5,View_Dashboard,0.33,,,,
3/13/2026,Zarkon_App,786,35.2,View_Dashboard,0.55,,,,
3/18/2026,Garage Mgmt,763,204.9,View_Dashboard,0.18,,,,
4/20/2026,Garage Mgmt,294,153.1,Payment_Submit,0.13,,,,
4/22/2026,Garage Mgmt,1179,110,View_Dashboard,0.79,,,,
4/14/2026,ZarkonApp,226,69.7,Financial_Tab_View,0.31,,,,
4/12/2026,Garage Mgmt,1232,109.4,Payment_Submit,0.68,,,,
3/24/2026,Zarkon_App,98,101.3,Payment_Submit,0.74,,,,
4/14/2026,GarageOps,1261,44.3,View_Dashboard,0.36,,,,
3/31/2026,Zarkon Rental,761,192.2,View_Dashboard,0.11,,,,
3/28/2026,Garage Mgmt,1172,260.8,Payment_Submit,0.33,,,,
4/17/2026,Garage Mgmt,521,226.3,View_Dashboard,0.7,,,,
4/10/2026,Garage_App,1160,196.7,Add_Ticket,0.71,,,,
3/28/2026,GarageOps,461,110.9,Financial_Tab_View,0.74,,,,
3/27/2026,Zarkon Rental,758,172.3,Payment_Submit,0.67,,,,
4/2/2026,Zarkon_App,1046,103.9,View_Dashboard,0.22,,,,
4/17/2026,Garage_App,537,70.8,Payment_Submit,0.43,,,,
4/20/2026,Garage_App,97,55.5,Add_Ticket,0.4,,,,
4/21/2026,Zarkon Rental,537,52.6,Payment_Submit,0.45,,,,
4/6/2026,Zarkon_App,771,155.2,View_Dashboard,0.51,,,,
4/21/2026,Garage_App,245,224.6,View_Dashboard,0.36,,,,
3/16/2026,Zarkon_App,289,156.5,View_Dashboard,0.58,,,,
4/9/2026,Garage Platform,563,190,Financial_Tab_View,0.12,,,,
4/18/2026,Zarkon_App,1342,182.9,Financial_Tab_View,0.61,,,,
3/15/2026,Zarkon Rental,963,112.6,Payment_Submit,0.47,,,,
4/3/2026,ZarkonApp,894,278.6,Add_Ticket,0.21,,,,
4/22/2026,Zarkon Rental,831,228.7,Payment_Submit,0.51,,,,
4/6/2026,Zarkon_App,858,225.1,Add_Ticket,0.14,,,,
4/19/2026,Garage Platform,62,166.9,View_Dashboard,0.56,,,,
3/22/2026,Garage Platform,1183,81.2,Add_Ticket,0.49,,,,
4/6/2026,GarageOps,501,146.1,View_Dashboard,0.79,,,,
4/6/2026,GarageOps,241,90.5,Payment_Submit,0.21,,,,
3/29/2026,Garage_App,1285,81.1,Add_Ticket,0.72,,,,
4/15/2026,GarageOps,348,57.3,Financial_Tab_View,0.4,,,,
3/20/2026,ZarkonApp,348,102.3,View_Dashboard,0.17,,,,
4/1/2026,Garage_App,1023,212.1,Add_Ticket,0.64,,,,
4/11/2026,Garage Mgmt,436,239.1,Financial_Tab_View,0.78,,,,
3/13/2026,ZarkonApp,1072,282.4,Payment_Submit,0.64,,,,
3/25/2026,Zarkon Rental,1096,163.7,Payment_Submit,0.54,,,,
4/15/2026,ZarkonApp,1130,207.1,View_Dashboard,0.16,,,,
3/25/2026,zarkon rentals,916,285,Financial_Tab_View,0.39,,,,
3/30/2026,Zarkon Rental,363,211.4,View_Dashboard,0.14,,,,
3/25/2026,Garage Platform,297,221.9,Payment_Submit,0.36,,,,
3/27/2026,ZarkonApp,489,240.8,Add_Ticket,0.46,,,,
4/1/2026,Garage_App,1420,95.9,Add_Ticket,0.58,,,,
4/20/2026,Zarkon_App,114,238.7,Add_Ticket,0.3,,,,
3/30/2026,zarkon rentals,508,270.8,Payment_Submit,0.75,,,,
4/22/2026,GarageOps,669,47.9,Financial_Tab_View,0.45,,,,
4/19/2026,ZarkonApp,404,275,Financial_Tab_View,0.43,,,,
4/8/2026,Garage_App,1162,111.6,Add_Ticket,0.19,,,,
3/21/2026,Garage Mgmt,1160,262.2,Financial_Tab_View,0.53,,,,
3/31/2026,Zarkon_App,833,43.6,View_Dashboard,0.35,,,,
4/3/2026,Garage_App,821,279.5,Add_Ticket,0.75,,,,
4/15/2026,Garage Platform,162,115.8,View_Dashboard,0.72,,,,
4/13/2026,GarageOps,668,238.7,View_Dashboard,0.39,,,,
3/19/2026,Garage Platform,895,53.8,Payment_Submit,0.66,,,,
3/30/2026,Zarkon_App,98,248.5,Add_Ticket,0.46,,,,
4/1/2026,zarkon rentals,917,124.8,Add_Ticket,0.44,,,,
3/12/2026,ZarkonApp,501,270.6,View_Dashboard,0.59,,,,
3/17/2026,Zarkon_App,681,169.2,Financial_Tab_View,0.66,,,,
3/31/2026,GarageOps,728,275.2,Payment_Submit,0.54,,,,
4/19/2026,zarkon rentals,80,170,Payment_Submit,0.69,,,,
3/25/2026,Garage_App,412,265,Payment_Submit,0.22,,,,
3/14/2026,zarkon rentals,1224,167.4,Payment_Submit,0.37,,,,
3/19/2026,Garage Mgmt,360,147.4,View_Dashboard,0.35,,,,
4/6/2026,Zarkon_App,921,235,Financial_Tab_View,0.66,,,,
4/5/2026,ZarkonApp,1459,126.8,View_Dashboard,0.37,,,,
3/29/2026,Garage Platform,1392,230.2,Financial_Tab_View,0.25,,,,
3/12/2026,Garage Platform,723,149.9,Financial_Tab_View,0.75,,,,
3/24/2026,GarageOps,932,80.4,Payment_Submit,0.31,,,,
4/15/2026,Zarkon Rental,955,293.5,View_Dashboard,0.73,,,,
4/11/2026,Zarkon_App,348,103.8,Financial_Tab_View,0.58,,,,
4/17/2026,Zarkon_App,999,127.2,View_Dashboard,0.56,,,,
4/19/2026,Garage Mgmt,1060,172.4,View_Dashboard,0.31,,,,
4/16/2026,Zarkon Rental,1380,246.3,Payment_Submit,0.72,,,,
3/14/2026,zarkon rentals,1239,153.3,Payment_Submit,0.65,,,,
3/25/2026,GarageOps,189,95,View_Dashboard,0.19,,,,
3/24/2026,Zarkon_App,876,215,Payment_Submit,0.75,,,,
3/17/2026,Zarkon_App,684,240,View_Dashboard,0.38,,,,
4/17/2026,zarkon rentals,1010,247.6,Add_Ticket,0.67,,,,
3/18/2026,Zarkon Rental,771,175,View_Dashboard,0.25,,,,
3/30/2026,zarkon rentals,868,215.8,Financial_Tab_View,0.15,,,,
3/14/2026,Zarkon Rental,600,123.1,View_Dashboard,0.69,,,,
4/18/2026,ZarkonApp,472,69.2,Payment_Submit,0.61,,,,
3/24/2026,ZarkonApp,804,71.1,Payment_Submit,0.16,,,,
3/31/2026,GarageOps,238,41.6,Financial_Tab_View,0.18,,,,
4/17/2026,Garage_App,334,93.2,Payment_Submit,0.43,,,,
4/17/2026,ZarkonApp,1155,208.1,Financial_Tab_View,0.4,,,,
4/15/2026,GarageOps,675,275.4,Payment_Submit,0.39,,,,
4/16/2026,Garage Mgmt,402,244.1,Financial_Tab_View,0.75,,,,
4/9/2026,Garage Platform,364,236.9,Add_Ticket,0.41,,,,
4/19/2026,Zarkon Rental,645,275.5,Add_Ticket,0.3,,,,
3/14/2026,Garage Mgmt,958,91.5,Payment_Submit,0.52,,,,
3/25/2026,Garage_App,1431,45.9,Payment_Submit,0.73,,,,
4/16/2026,GarageOps,141,143.4,View_Dashboard,0.63,,,,
4/5/2026,ZarkonApp,1435,131.7,Financial_Tab_View,0.79,,,,
3/19/2026,Garage Platform,432,191.3,Add_Ticket,0.35,,,,
3/25/2026,Garage_App,1481,160.3,View_Dashboard,0.19,,,,
3/31/2026,Zarkon_App,498,232,Payment_Submit,0.76,,,,
3/16/2026,Garage_App,678,245,Add_Ticket,0.69,,,,
4/22/2026,GarageOps,271,185.8,Financial_Tab_View,0.38,,,,
4/17/2026,Garage Platform,177,86.1,View_Dashboard,0.32,,,,
4/22/2026,ZarkonApp,921,267.2,View_Dashboard,0.59,,,,
3/12/2026,Garage Mgmt,1296,101.4,Add_Ticket,0.39,,,,
4/17/2026,GarageOps,1294,236.7,Financial_Tab_View,0.28,,,,
4/14/2026,Zarkon Rental,1358,167.2,Payment_Submit,0.11,,,,
4/18/2026,Zarkon Rental,817,180.3,Financial_Tab_View,0.54,,,,
3/11/2026,Garage Platform,741,73.5,Financial_Tab_View,0.6,,,,
4/7/2026,Zarkon Rental,951,184.1,Payment_Submit,0.74,,,,
4/21/2026,Zarkon Rental,937,255.4,Add_Ticket,0.24,,,,
3/28/2026,Garage Platform,1410,148,View_Dashboard,0.65,,,,
3/22/2026,Zarkon Rental,1034,117.4,Add_Ticket,0.13,,,,
4/7/2026,Garage Platform,1308,102.6,Payment_Submit,0.24,,,,
3/23/2026,Garage_App,59,157.5,Add_Ticket,0.75,,,,
4/3/2026,Garage Platform,1412,96.6,Add_Ticket,0.29,,,,
4/7/2026,Garage_App,1251,148.4,Add_Ticket,0.51,,,,
3/26/2026,ZarkonApp,761,164.2,Add_Ticket,0.51,,,,
4/13/2026,Zarkon_App,889,76.1,View_Dashboard,0.34,,,,
4/19/2026,Garage_App,827,261,Payment_Submit,0.46,,,,
4/22/2026,zarkon rentals,1260,224.6,Payment_Submit,0.33,,,,
4/9/2026,Zarkon Rental,1059,250.7,View_Dashboard,0.51,,,,
4/13/2026,Garage Platform,612,263,Payment_Submit,0.23,,,,
3/31/2026,Garage Platform,154,167.6,View_Dashboard,0.78,,,,
4/22/2026,zarkon rentals,1426,268.7,Financial_Tab_View,0.47,,,,
3/13/2026,GarageOps,1348,190.7,Payment_Submit,0.4,,,,
3/25/2026,Garage Mgmt,1302,289.3,Add_Ticket,0.21,,,,
3/19/2026,Garage_App,1379,146,Financial_Tab_View,0.5,,,,
3/13/2026,GarageOps,1130,240.1,Add_Ticket,0.19,,,,
3/17/2026,Garage Platform,956,124.6,View_Dashboard,0.59,,,,
4/4/2026,Garage Platform,145,64.5,Financial_Tab_View,0.54,,,,
4/20/2026,Garage_App,63,263.1,Add_Ticket,0.48,,,,
3/24/2026,Garage Mgmt,293,218.7,Payment_Submit,0.38,,,,
3/16/2026,ZarkonApp,1111,187.3,Financial_Tab_View,0.42,,,,
3/30/2026,Zarkon_App,117,286.7,Payment_Submit,0.47,,,,
3/15/2026,zarkon rentals,1313,242.9,Payment_Submit,0.26,,,,
4/10/2026,Garage Platform,1171,49.5,View_Dashboard,0.32,,,,
3/27/2026,GarageOps,1263,41.6,Financial_Tab_View,0.7,,,,
3/30/2026,Zarkon_App,850,185.8,View_Dashboard,0.15,,,,
4/21/2026,Garage Mgmt,106,153.2,View_Dashboard,0.66,,,,
4/14/2026,Garage_App,570,43.8,Payment_Submit,0.36,,,,
4/21/2026,Garage Platform,1305,56.5,View_Dashboard,0.38,,,,
3/26/2026,Zarkon Rental,1353,122.3,View_Dashboard,0.36,,,,
3/22/2026,Garage_App,1395,145.4,Payment_Submit,0.52,,,,
4/18/2026,Garage_App,1430,224.9,Payment_Submit,0.42,,,,
4/5/2026,zarkon rentals,986,237.3,Add_Ticket,0.4,,,,
3/24/2026,Garage_App,776,174,View_Dashboard,0.18,,,,
3/30/2026,zarkon rentals,250,69.5,Add_Ticket,0.76,,,,
3/19/2026,ZarkonApp,1222,126,View_Dashboard,0.65,,,,
3/20/2026,zarkon rentals,1416,248,View_Dashboard,0.44,,,,
3/23/2026,zarkon rentals,72,276.6,Payment_Submit,0.21,,,,
3/23/2026,zarkon rentals,51,112.2,Add_Ticket,0.75,,,,
3/28/2026,Garage Mgmt,901,45.1,Financial_Tab_View,0.22,,,,
3/31/2026,Zarkon_App,702,104.7,Financial_Tab_View,0.21,,,,
4/2/2026,Zarkon Rental,1041,251.7,Add_Ticket,0.23,,,,
4/16/2026,Garage_App,78,137.5,Add_Ticket,0.16,,,,
4/6/2026,Garage Mgmt,80,66,Payment_Submit,0.22,,,,
4/11/2026,Zarkon_App,631,215.5,Add_Ticket,0.55,,,,
4/18/2026,ZarkonApp,58,254.6,Add_Ticket,0.25,,,,
3/16/2026,GarageOps,1481,200.8,Payment_Submit,0.41,,,,
4/13/2026,Zarkon Rental,294,240.7,Payment_Submit,0.48,,,,
3/25/2026,ZarkonApp,968,258.3,Financial_Tab_View,0.58,,,,
4/14/2026,Garage Platform,1493,104.1,Add_Ticket,0.22,,,,
3/15/2026,zarkon rentals,172,216.7,Financial_Tab_View,0.46,,,,
4/22/2026,ZarkonApp,543,250.9,Add_Ticket,0.77,,,,
4/9/2026,Zarkon_App,810,33.3,Financial_Tab_View,0.41,,,,
4/14/2026,Garage Platform,1388,249.6,Add_Ticket,0.54,,,,
3/18/2026,GarageOps,1309,220.6,View_Dashboard,0.79,,,,
3/28/2026,zarkon rentals,575,179.5,Add_Ticket,0.41,,,,
4/10/2026,Zarkon_App,1494,31,View_Dashboard,0.43,,,,
3/12/2026,Garage_App,1051,54.7,Payment_Submit,0.62,,,,
3/29/2026,GarageOps,111,125.7,Financial_Tab_View,0.35,,,,
3/17/2026,Zarkon_App,604,79.1,Payment_Submit,0.22,,,,
4/12/2026,Garage Platform,1215,78.1,Payment_Submit,0.17,,,,
3/11/2026,Garage_App,868,111.7,Financial_Tab_View,0.62,,,,
3/12/2026,GarageOps,1325,32.1,Add_Ticket,0.45,,,,
4/4/2026,GarageOps,959,61,Add_Ticket,0.32,,,,
4/15/2026,Garage Platform,1266,144.7,Add_Ticket,0.18,,,,
3/22/2026,Garage Mgmt,76,210.7,Payment_Submit,0.76,,,,
3/24/2026,Garage Platform,489,155.8,Add_Ticket,0.18,,,,
4/16/2026,Garage Mgmt,695,294.8,View_Dashboard,0.79,,,,
3/12/2026,ZarkonApp,693,38.7,Add_Ticket,0.53,,,,
3/28/2026,Zarkon Rental,449,216.2,View_Dashboard,0.68,,,,
3/14/2026,zarkon rentals,1093,204.5,Payment_Submit,0.37,,,,
3/28/2026,Garage_App,148,214.5,Payment_Submit,0.24,,,,
4/6/2026,GarageOps,1403,142.5,Payment_Submit,0.22,,,,
4/1/2026,Garage Platform,1272,132.7,Payment_Submit,0.66,,,,
4/11/2026,Garage Mgmt,1404,264.5,View_Dashboard,0.34,,,,
3/13/2026,Garage Platform,1186,72.5,Payment_Submit,0.32,,,,
4/20/2026,Zarkon_App,111,112.2,View_Dashboard,0.48,,,,
4/6/2026,Garage Platform,891,70.6,Payment_Submit,0.5,,,,
3/25/2026,Zarkon_App,1168,64.5,View_Dashboard,0.26,,,,
4/20/2026,Zarkon Rental,1005,137.9,Payment_Submit,0.72,,,,
3/23/2026,Garage_App,772,278.2,Financial_Tab_View,0.75,,,,
3/29/2026,zarkon rentals,1137,275.4,View_Dashboard,0.26,,,,
4/1/2026,Zarkon Rental,162,208.9,Payment_Submit,0.56,,,,
4/8/2026,Garage_App,313,164.6,Add_Ticket,0.38,,,,
4/1/2026,ZarkonApp,738,186.3,View_Dashboard,0.23,,,,
3/27/2026,ZarkonApp,800,204.4,Financial_Tab_View,0.39,,,,
3/20/2026,Garage Mgmt,1396,164.8,Add_Ticket,0.61,,,,
3/29/2026,GarageOps,948,172.8,View_Dashboard,0.46,,,,
3/13/2026,ZarkonApp,675,247.5,Add_Ticket,0.4,,,,
4/13/2026,Zarkon Rental,1298,256.8,Add_Ticket,0.38,,,,
4/2/2026,zarkon rentals,262,170.9,Financial_Tab_View,0.41,,,,
3/24/2026,Zarkon Rental,658,186.1,View_Dashboard,0.34,,,,
3/25/2026,ZarkonApp,1268,77,Add_Ticket,0.14,,,,
3/17/2026,zarkon rentals,1357,131.1,Payment_Submit,0.71,,,,
4/18/2026,Garage Mgmt,134,176.7,View_Dashboard,0.77,,,,
3/29/2026,zarkon rentals,89,148.5,View_Dashboard,0.61,,,,
3/25/2026,Garage_App,160,237.4,View_Dashboard,0.25,,,,
3/20/2026,Zarkon_App,337,88.5,Financial_Tab_View,0.57,,,,
4/5/2026,Garage_App,350,91.7,Add_Ticket,0.71,,,,
4/12/2026,GarageOps,242,280,Add_Ticket,0.59,,,,
4/22/2026,GarageOps,1231,60.7,View_Dashboard,0.63,,,,
3/15/2026,GarageOps,257,94.4,Payment_Submit,0.32,,,,
3/18/2026,zarkon rentals,1278,229.9,Financial_Tab_View,0.65,,,,
3/26/2026,ZarkonApp,1454,171.8,Add_Ticket,0.23,,,,
4/4/2026,ZarkonApp,1386,62.8,Payment_Submit,0.59,,,,
4/2/2026,zarkon rentals,86,204.3,Add_Ticket,0.26,,,,
3/13/2026,GarageOps,1022,89.6,Payment_Submit,0.53,,,,
3/29/2026,Garage_App,593,81.6,Financial_Tab_View,0.38,,,,
4/7/2026,Garage Mgmt,1313,106.6,Add_Ticket,0.51,,,,
4/3/2026,GarageOps,951,131.6,View_Dashboard,0.29,,,,
3/21/2026,ZarkonApp,706,273.8,Payment_Submit,0.78,,,,
4/17/2026,Zarkon Rental,772,167.2,View_Dashboard,0.68,,,,
4/2/2026,Zarkon_App,602,76.1,View_Dashboard,0.62,,,,
3/15/2026,Garage_App,503,291.6,Add_Ticket,0.49,,,,
4/7/2026,Zarkon Rental,1380,133.4,Payment_Submit,0.67,,,,
4/1/2026,GarageOps,239,283.8,View_Dashboard,0.59,,,,
3/31/2026,Zarkon Rental,999,129.6,Payment_Submit,0.33,,,,
4/17/2026,GarageOps,751,53.3,View_Dashboard,0.21,,,,
4/2/2026,zarkon rentals,1037,201.8,Payment_Submit,0.42,,,,
3/20/2026,GarageOps,208,283.2,Payment_Submit,0.57,,,,
3/25/2026,zarkon rentals,204,219.4,Add_Ticket,0.39,,,,
3/25/2026,zarkon rentals,603,41,Financial_Tab_View,0.66,,,,
4/18/2026,Garage Mgmt,1129,99.1,Add_Ticket,0.3,,,,
4/9/2026,Garage Mgmt,237,184.4,View_Dashboard,0.37,,,,
3/31/2026,zarkon rentals,203,31.5,Financial_Tab_View,0.75,,,,
4/19/2026,zarkon rentals,1490,174.7,Payment_Submit,0.27,,,,
4/6/2026,Zarkon_App,531,246.3,Add_Ticket,0.22,,,,
4/20/2026,Garage_App,145,296.7,Add_Ticket,0.22,,,,
4/6/2026,Garage_App,1491,174.3,Financial_Tab_View,0.23,,,,
4/4/2026,Garage Platform,472,213.5,Add_Ticket,0.12,,,,
4/12/2026,ZarkonApp,1212,71.5,Financial_Tab_View,0.4,,,,
4/14/2026,Zarkon Rental,503,61.7,Add_Ticket,0.48,,,,
